,Date,Mkt-RF,SMB,HML,RF
61,1942-01-01,-1.0815384615384616,-0.47000000000000003,-0.24000000000000005,0.0013076923076923079
62,1942-04-01,-0.40153846153846146,0.836923076923077,0.5669230769230769,0.0033846153846153844
63,1942-07-01,0.2630769230769231,-0.30153846153846153,-0.0623076923076923,0.0047692307692307695
64,1942-10-01,0.6630769230769231,-0.01769230769230768,0.4776923076923077,0.006692307692307693
65,1943-01-01,0.88,-0.18384615384615385,0.13,0.0073846153846153844
66,1943-04-01,1.333846153846154,1.2892307692307692,1.29,0.007307692307692308
67,1943-07-01,0.7392307692307691,0.46153846153846156,0.7523076923076922,0.006923076923076922
68,1943-10-01,0.010769230769230774,-0.1323076923076923,-0.03230769230769234,0.007
69,1944-01-01,-0.09499999999999999,0.1314285714285714,-0.014285714285714313,0.007
70,1944-04-01,0.4475,0.355,0.5991666666666667,0.006666666666666667
71,1944-07-01,0.536923076923077,0.1969230769230769,0.036153846153846154,0.006692307692307693
72,1944-10-01,0.09071428571428573,0.3692857142857143,-0.1207142857142857,0.006642857142857143
73,1945-01-01,0.4569230769230769,0.17846153846153848,0.5807692307692308,0.006923076923076922
74,1945-04-01,0.32538461538461544,0.15076923076923077,0.2569230769230769,0.006
75,1945-07-01,0.7492307692307693,0.40230769230769237,0.5915384615384615,0.006615384615384616
76,1945-10-01,0.6676923076923077,0.1153846153846154,-0.47692307692307695,0.007307692307692308
77,1946-01-01,0.8130769230769231,0.6676923076923077,0.30615384615384617,0.0073846153846153844
78,1946-04-01,0.4715384615384616,0.24538461538461537,-0.0015384615384615484,0.007
79,1946-07-01,0.32769230769230767,0.16846153846153847,0.09538461538461537,0.007
80,1946-10-01,-1.4276923076923076,-0.6446153846153846,-0.07307692307692308,0.007307692307692308
81,1947-01-01,0.15615384615384617,-0.016153846153846144,0.26153846153846155,0.007307692307692308
82,1947-04-01,-0.003846153846153858,0.07615384615384617,-0.0046153846153846045,0.007
83,1947-07-01,-0.10615384615384614,-0.5723076923076923,0.09076923076923074,0.007307692307692308
84,1947-10-01,0.07846153846153846,0.27615384615384614,0.2738461538461538,0.00976923076923077
85,1948-01-01,0.29692307692307696,-0.24076923076923076,0.49923076923076926,0.01723076923076923
86,1948-04-01,-0.1338461538461539,0.04692307692307691,0.3384615384615385,0.01923076923076923
87,1948-07-01,1.0246153846153847,-0.19230769230769232,0.5276923076923077,0.02053846153846154
88,1948-10-01,-0.5661538461538461,-0.22076923076923077,-0.09461538461538464,0.016923076923076923
89,1949-01-01,-0.08785714285714293,-0.3707142857142857,-0.42928571428571427,0.010357142857142856
90,1949-04-01,0.0066666666666666515,0.02583333333333332,0.07666666666666667,0.023333333333333334
91,1949-07-01,-0.27615384615384614,-0.05615384615384615,-0.2523076923076923,0.023923076923076922
92,1949-10-01,0.8530769230769231,0.06846153846153848,0.017692307692307698,0.022307692307692306
93,1950-01-01,0.72,0.20142857142857143,-0.0557142857142857,0.021714285714285714
94,1950-04-01,0.5225,0.11083333333333333,-0.1366666666666667,0.02266666666666667
95,1950-07-01,0.03928571428571427,-0.14214285714285713,-0.054285714285714284,0.0235
96,1950-10-01,0.8530769230769231,0.1469230769230769,0.8200000000000001,0.024692307692307694
97,1951-01-01,0.6246153846153847,0.007692307692307699,0.8984615384615384,0.02769230769230769
98,1951-04-01,0.37153846153846154,0.07692307692307693,-0.2676923076923077,0.027923076923076922
99,1951-07-01,-0.006923076923076878,-0.27692307692307694,-0.15153846153846157,0.03053846153846154
100,1951-10-01,0.8992307692307692,0.06846153846153848,0.19615384615384615,0.03238461538461539
101,1952-01-01,0.09230769230769229,-0.18846153846153849,-0.08615384615384615,0.03223076923076923
102,1952-04-01,0.25846153846153846,-0.22461538461538463,0.22076923076923077,0.03130769230769231
103,1952-07-01,0.12076923076923075,-0.16384615384615384,0.07769230769230771,0.033
104,1952-10-01,-0.07384615384615384,0.12846153846153846,-0.1176923076923077,0.038538461538461535
105,1953-01-01,0.5046153846153846,-0.22076923076923077,0.08769230769230771,0.034076923076923074
106,1953-04-01,0.11846153846153845,0.42461538461538456,0.02692307692307692,0.04030769230769231
107,1953-07-01,-0.5023076923076922,-0.17461538461538462,0.05000000000000001,0.043
108,1953-10-01,-0.20384615384615382,-0.13076923076923078,-0.44923076923076927,0.03907692307692308
109,1954-01-01,0.5485714285714286,-0.20500000000000002,-0.33142857142857146,0.02792857142857143
110,1954-04-01,0.7374999999999999,-0.010833333333333334,0.15666666666666665,0.021333333333333333
111,1954-07-01,0.7523076923076922,-0.2223076923076923,0.16153846153846155,0.017076923076923076
112,1954-10-01,0.72,0.062307692307692314,0.3215384615384615,0.01546153846153846
113,1955-01-01,0.8814285714285715,0.014285714285714275,0.6607142857142857,0.018142857142857145
114,1955-04-01,0.3741666666666667,0.07083333333333333,0.34333333333333327,0.022000000000000002
115,1955-07-01,0.6953846153846153,-0.4392307692307692,0.16461538461538464,0.02876923076923077
116,1955-10-01,0.16142857142857148,-0.06357142857142858,-0.06357142857142857,0.03464285714285714
117,1956-01-01,0.44076923076923075,0.09153846153846154,-0.1346153846153846,0.044076923076923076
118,1956-04-01,0.553076923076923,-0.1776923076923077,-0.012307692307692304,0.04630769230769231
119,1956-07-01,-0.11461538461538462,0.008461538461538461,-0.22384615384615386,0.05123076923076923
120,1956-10-01,-0.2846153846153846,0.14615384615384613,0.07923076923076924,0.046538461538461535
121,1957-01-01,0.2838461538461538,-0.01923076923076923,-0.02923076923076923,0.056846153846153845
122,1957-04-01,-0.24846153846153846,0.21153846153846154,0.12076923076923077,0.061384615384615385
123,1957-07-01,0.5215384615384615,-0.15846153846153846,-0.26384615384615384,0.062461538461538464
124,1957-10-01,-0.7915384615384615,-0.02153846153846154,0.036153846153846154,0.06669230769230769
125,1958-01-01,-0.5192307692307693,-0.2530769230769231,-0.4530769230769231,0.06715384615384615
126,1958-04-01,0.5438461538461539,0.3861538461538462,0.24538461538461537,0.04315384615384616
127,1958-07-01,0.5653846153846154,0.11615384615384618,0.15307692307692305,0.018692307692307692
128,1958-10-01,0.8161538461538461,0.1176923076923077,0.40769230769230774,0.02423076923076923
129,1959-01-01,0.7261538461538461,0.10384615384615385,-0.13307692307692306,0.04323076923076923
130,1959-04-01,0.33999999999999997,0.44999999999999996,0.28846153846153844,0.050692307692307696
131,1959-07-01,0.2684615384615384,-0.20692307692307696,0.14769230769230768,0.05530769230769231
132,1959-10-01,-0.18923076923076923,-0.10384615384615382,0.012307692307692328,0.06207692307692307
133,1960-01-01,0.39,0.14500000000000002,-0.32642857142857146,0.07507142857142857
134,1960-04-01,-0.5291666666666667,0.15416666666666667,-0.0683333333333333,0.08066666666666666
135,1960-07-01,0.2723076923076923,0.06076923076923076,-0.46615384615384614,0.05823076923076923
136,1960-10-01,-0.4828571428571428,-0.0035714285714285665,0.19214285714285714,0.03742857142857143
137,1961-01-01,0.6615384615384615,-0.37307692307692314,-0.029230769230769223,0.041769230769230774
138,1961-04-01,0.9584615384615385,0.5884615384615384,0.15153846153846154,0.04515384615384615
139,1961-07-01,-0.034615384615384645,-0.024615384615384612,0.17461538461538462,0.04630769230769231
140,1961-10-01,0.2469230769230769,-0.3676923076923077,-0.07923076923076922,0.04107692307692308
141,1962-01-01,0.5192307692307693,-0.11,0.048461538461538445,0.044230769230769226
142,1962-04-01,-0.21615384615384617,0.09615384615384613,0.3392307692307692,0.053461538461538456
143,1962-07-01,-1.8415384615384613,-0.3807692307692308,0.42,0.054538461538461536
144,1962-10-01,0.23153846153846153,0.01692307692307693,-0.25,0.059000000000000004
145,1963-01-01,0.8707692307692307,-0.40076923076923077,0.15615384615384617,0.056769230769230766
146,1963-04-01,0.44,0.05615384615384615,0.5046153846153847,0.05884615384615385
147,1963-07-01,0.3169230769230769,-0.038461538461538464,0.32,0.060384615384615384
148,1963-10-01,0.2753846153846154,-0.15384615384615385,0.04769230769230769,0.06538461538461539
149,1964-01-01,0.18,-0.2907692307692308,0.16615384615384612,0.07107692307692307
150,1964-04-01,0.46076923076923076,0.037692307692307685,0.5853846153846154,0.07276923076923077
151,1964-07-01,0.17538461538461542,-0.15384615384615385,0.1453846153846154,0.07046153846153845
152,1964-10-01,0.23384615384615384,-0.03076923076923077,0.1853846153846154,0.07184615384615384
153,1965-01-01,0.04071428571428571,0.06714285714285714,-0.24357142857142858,0.0745
154,1965-04-01,0.21666666666666665,0.6533333333333333,0.075,0.07833333333333332
155,1965-07-01,-0.3453846153846154,-0.1653846153846154,-0.02692307692307694,0.08030769230769232
156,1965-10-01,0.6292307692307693,0.18153846153846157,0.12384615384615384,0.07884615384615384
157,1966-01-01,0.2307142857142857,0.6742857142857143,0.24214285714285716,0.08271428571428571
158,1966-04-01,-0.205,0.7374999999999999,0.14916666666666667,0.09266666666666667
159,1966-07-01,-0.25846153846153846,0.08230769230769232,-0.11000000000000001,0.09330769230769231
160,1966-10-01,-0.9242857142857143,-0.4335714285714286,0.19214285714285714,0.09628571428571428
161,1967-01-01,0.42615384615384616,-0.013076923076923088,-0.24615384615384617,0.1036923076923077
162,1967-04-01,0.9638461538461539,0.9207692307692308,0.05384615384615384,0.09792307692307692
163,1967-07-01,0.14076923076923079,0.62,-0.04153846153846154,0.07584615384615384
164,1967-10-01,0.51,0.4892307692307692,0.12153846153846151,0.07907692307692307
165,1968-01-01,0.02076923076923077,0.5399999999999999,-0.42923076923076925,0.08946153846153847
166,1968-04-01,-0.5907692307692307,-0.015384615384615368,0.41076923076923083,0.09746153846153847
167,1968-07-01,0.8976923076923077,0.8500000000000001,0.03615384615384615,0.10823076923076923
168,1968-10-01,0.16923076923076918,0.2653846153846154,0.48384615384615387,0.10961538461538461
169,1969-01-01,0.23692307692307693,0.4276923076923077,0.19076923076923077,0.10723076923076923
170,1969-04-01,-0.42230769230769233,-0.4046153846153846,0.1423076923076923,0.12146153846153848
171,1969-07-01,-0.5038461538461538,-0.53,-0.04307692307692308,0.12684615384615386
172,1969-10-01,-0.30538461538461537,-0.12769230769230772,-0.46153846153846156,0.13707692307692307
173,1970-01-01,-0.2153846153846154,-0.19384615384615383,-0.5430769230769231,0.14623076923076922
174,1970-04-01,-0.2853846153846153,-0.11692307692307692,0.8200000000000001,0.14915384615384614
175,1970-07-01,-1.7753846153846153,-0.9707692307692307,0.7192307692307692,0.13376923076923075
176,1970-10-01,1.0569230769230769,0.5207692307692308,-0.22153846153846152,0.13253846153846155
177,1971-01-01,0.5864285714285714,-0.2792857142857143,0.17500000000000002,0.1115
178,1971-04-01,0.8241666666666667,0.9500000000000001,-0.26833333333333337,0.084
179,1971-07-01,-0.18307692307692308,-0.26769230769230773,-0.22384615384615386,0.07761538461538461
180,1971-10-01,-0.02153846153846156,-0.07230769230769231,0.04692307692307692,0.10276923076923078
181,1972-01-01,0.2621428571428571,-0.10642857142857144,-0.2692857142857143,0.09228571428571429
182,1972-04-01,0.45307692307692304,0.5192307692307693,-0.1553846153846154,0.06738461538461539
183,1972-07-01,-0.06230769230769229,-0.18000000000000002,-0.4046153846153846,0.07330769230769231
184,1972-10-01,0.10076923076923075,-0.7361538461538462,0.4169230769230769,0.07853846153846153
185,1973-01-01,0.44000000000000006,-0.44999999999999996,0.29,0.09523076923076923
186,1973-04-01,-0.7269230769230769,-0.7976923076923076,0.53,0.10938461538461539
187,1973-07-01,-0.7669230769230769,-1.0523076923076924,0.5423076923076923,0.12830769230769232
188,1973-10-01,0.4476923076923077,0.6346153846153846,-0.14076923076923073,0.16815384615384615
189,1974-01-01,-1.0792307692307692,-1.146923076923077,0.7692307692307693,0.15253846153846154
190,1974-04-01,-0.22846153846153847,0.9376923076923076,0.6192307692307693,0.14607692307692308
191,1974-07-01,-0.9761538461538463,-0.31769230769230766,-0.04153846153846151,0.1763076923076923
192,1974-10-01,-2.0746153846153845,-0.023076923076923064,1.0230769230769232,0.1729230769230769
193,1975-01-01,0.29000000000000015,-0.7330769230769231,-0.6661538461538462,0.14384615384615385
194,1975-04-01,1.816923076923077,1.0069230769230768,0.3523076923076923,0.121
195,1975-07-01,1.003076923076923,0.27307692307692305,-0.29307692307692307,0.10684615384615384
196,1975-10-01,-0.8200000000000001,-0.049230769230769224,0.07461538461538461,0.1236923076923077
197,1976-01-01,0.2684615384615384,-0.4946153846153847,0.29307692307692307,0.12207692307692307
198,1976-04-01,1.116923076923077,0.856923076923077,1.0692307692307692,0.10161538461538464
199,1976-07-01,0.02615384615384612,-0.21153846153846154,-0.10153846153846155,0.10253846153846154
200,1976-10-01,0.18076923076923074,-0.15461538461538463,0.19615384615384615,0.11046153846153846
201,1977-01-01,0.14857142857142855,0.39357142857142857,0.23714285714285713,0.10078571428571428
202,1977-04-01,-0.5458333333333334,0.6133333333333334,0.4391666666666667,0.09066666666666667
203,1977-07-01,0.23230769230769235,0.10846153846153847,0.2876923076923077,0.09553846153846154
204,1977-10-01,-0.31,0.4335714285714286,-0.23857142857142857,0.10714285714285714
205,1978-01-01,-0.016923076923076916,0.46076923076923076,0.13615384615384615,0.12284615384615384
206,1978-04-01,-0.3653846153846155,0.7284615384615385,0.4076923076923077,0.1236923076923077
207,1978-07-01,0.5861538461538461,0.49461538461538457,-0.2692307692307692,0.13184615384615384
208,1978-10-01,0.56,0.3523076923076923,0.014615384615384606,0.14446153846153847
209,1979-01-01,-0.6815384615384615,-0.5392307692307693,-0.19461538461538463,0.18115384615384617
210,1979-04-01,0.4530769230769231,0.5238461538461539,0.20461538461538462,0.19346153846153846
211,1979-07-01,0.10692307692307693,0.26153846153846155,0.29230769230769227,0.2010769230769231
212,1979-10-01,0.40384615384615385,0.22307692307692312,-0.05076923076923076,0.19592307692307692
213,1980-01-01,-0.1130769230769231,0.22692307692307687,-0.536923076923077,0.2343076923076923
214,1980-04-01,-0.823076923076923,-0.5876923076923077,0.09692307692307692,0.23853846153846153
215,1980-07-01,1.156923076923077,0.30615384615384617,0.009999999999999988,0.22046153846153846
216,1980-10-01,0.7453846153846155,0.7584615384615384,-0.97,0.15961538461538463
217,1981-01-01,0.41461538461538466,-0.20615384615384613,-0.5069230769230769,0.2643846153846154
218,1981-04-01,-0.17461538461538462,0.5069230769230769,0.5684615384615385,0.2736923076923077
219,1981-07-01,-0.20692307692307696,0.4646153846153846,0.5046153846153847,0.2959230769230769
220,1981-10-01,-1.5738461538461537,-0.5599999999999999,0.9930769230769231,0.31238461538461537
221,1982-01-01,0.525,0.17857142857142858,-0.3507142857142857,0.261
222,1982-04-01,-0.9041666666666668,-0.10750000000000004,1.0691666666666666,0.224
223,1982-07-01,-0.34461538461538466,0.13307692307692306,-0.04384615384615383,0.26253846153846155
224,1982-10-01,0.8884615384615384,-0.15384615384615385,-0.033846153846153804,0.1986153846153846
225,1983-01-01,1.0078571428571428,0.54,-0.28428571428571425,0.15764285714285714
226,1983-04-01,0.6807692307692308,0.5592307692307692,0.1376923076923077,0.16076923076923075
227,1983-07-01,0.9866666666666667,0.7125,-0.45249999999999996,0.17200000000000001
228,1983-10-01,-0.39785714285714285,-0.19642857142857142,0.9171428571428571,0.1882142857142857
229,1984-01-01,-0.24769230769230768,-0.1507692307692308,0.47384615384615386,0.1819230769230769
230,1984-04-01,-0.4799999999999999,-0.16384615384615384,0.8646153846153847,0.18292307692307694
231,1984-07-01,-0.37153846153846154,-0.10923076923076923,-0.10461538461538457,0.19476923076923078
232,1984-10-01,0.48461538461538467,-0.19076923076923075,0.28461538461538455,0.20823076923076922
233,1985-01-01,-0.1023076923076923,-0.19538461538461538,0.35,0.19592307692307692
234,1985-04-01,0.6592307692307693,0.22230769230769232,-0.08538461538461539,0.15307692307692308
235,1985-07-01,0.3984615384615384,-0.11615384615384615,0.23846153846153847,0.161
236,1985-10-01,-0.5161538461538462,0.09846153846153846,0.14615384615384613,0.14715384615384616
237,1986-01-01,1.036923076923077,-0.14846153846153848,-0.26615384615384613,0.15815384615384614
238,1986-04-01,1.0007692307692309,-0.03461538461538461,-0.019999999999999983,0.13992307692307693
239,1986-07-01,0.30307692307692313,0.035384615384615375,-0.16,0.12761538461538463
240,1986-10-01,-0.6446153846153847,-0.4099999999999999,0.8684615384615385,0.11869230769230771
241,1987-01-01,0.29000000000000004,-0.4253846153846154,-0.052307692307692305,0.112
242,1987-04-01,1.353076923076923,0.24153846153846154,-0.6023076923076923,0.10923076923076923
243,1987-07-01,0.10153846153846151,-0.3830769230769231,0.02538461538461538,0.10723076923076923
244,1987-10-01,0.23923076923076925,-0.019230769230769214,0.030769230769230757,0.11492307692307692
245,1988-01-01,-1.8007142857142857,-0.4721428571428571,0.25500000000000006,0.11278571428571428
246,1988-04-01,0.5107692307692309,0.6346153846153846,0.3007692307692308,0.09984615384615385
247,1988-07-01,0.41666666666666674,-0.10083333333333329,0.3166666666666667,0.12066666666666666
248,1988-10-01,-0.0971428571428572,-0.013571428571428559,0.2178571428571429,0.14264285714285713
249,1989-01-01,0.021538461538461548,-0.2276923076923077,0.1346153846153846,0.1509230769230769
250,1989-04-01,0.3969230769230769,0.09923076923076923,0.16153846153846152,0.15376923076923077
251,1989-07-01,0.4707692307692308,-0.1453846153846154,-0.004615384615384619,0.18007692307692308
252,1989-10-01,0.5769230769230769,-0.23692307692307693,-0.25076923076923074,0.17253846153846153
253,1990-01-01,-0.0992307692307692,-0.553076923076923,-0.17230769230769233,0.16269230769230772
254,1990-04-01,-0.3946153846153846,0.07846153846153846,-0.10384615384615385,0.149
255,1990-07-01,0.2792307692307692,-0.12000000000000002,-0.6346153846153846,0.16461538461538464
256,1990-10-01,-1.426153846153846,-0.8284615384615385,0.16384615384615384,0.16092307692307692
257,1991-01-01,0.48384615384615387,-0.4161538461538461,-0.31461538461538463,0.15238461538461537
258,1991-04-01,1.1423076923076925,0.92,-0.31538461538461543,0.11861538461538462
259,1991-07-01,-0.13,0.013076923076923068,0.16692307692307692,0.11830769230769231
260,1991-10-01,0.32769230769230767,0.16846153846153847,-0.24153846153846154,0.11684615384615385
261,1992-01-01,0.4115384615384615,-0.17615384615384616,-0.46153846153846156,0.09953846153846155
262,1992-04-01,0.04461538461538464,0.6730769230769231,1.066923076923077,0.08038461538461537
263,1992-07-01,-0.19384615384615383,-0.7123076923076923,0.7400000000000001,0.07607692307692308
264,1992-10-01,0.2407692307692308,0.04076923076923078,-0.2792307692307692,0.0693076923076923
265,1993-01-01,0.5271428571428571,0.515,-0.012142857142857141,0.062214285714285715
266,1993-04-01,0.20249999999999999,-0.11833333333333333,1.2175,0.058666666666666666
267,1993-07-01,0.008461538461538444,0.03692307692307692,0.04538461538461546,0.058692307692307696
268,1993-10-01,0.2715384615384615,0.24153846153846154,0.14153846153846153,0.06215384615384616
269,1994-01-01,0.1207142857142857,0.2214285714285714,-0.19857142857142857,0.05771428571428572
270,1994-04-01,-0.34923076923076923,0.15999999999999998,0.09153846153846154,0.06146153846153846
271,1994-07-01,-0.18083333333333332,-0.2791666666666667,0.36000000000000004,0.075
272,1994-10-01,0.3478571428571428,0.2342857142857143,-0.3157142857142857,0.08342857142857142
273,1995-01-01,-0.14307692307692307,-0.1223076923076923,-0.20615384615384613,0.10053846153846153
274,1995-04-01,0.5692307692307692,-0.32384615384615384,0.10461538461538461,0.1066923076923077
275,1995-07-01,0.5823076923076923,0.001538461538461574,0.10692307692307691,0.12076923076923077
276,1995-10-01,0.5753846153846154,0.09076923076923078,0.08615384615384619,0.112
277,1996-01-01,0.25769230769230766,-0.3184615384615385,0.008461538461538467,0.11553846153846153
278,1996-04-01,0.336923076923077,0.03384615384615386,-0.03153846153846153,0.10076923076923078
279,1996-07-01,0.2523076923076923,0.30999999999999994,-0.1853846153846154,0.10661538461538463
280,1996-10-01,0.10615384615384617,-0.25153846153846154,0.15461538461538463,0.10761538461538461
281,1997-01-01,0.5184615384615385,-0.573076923076923,0.5892307692307692,0.10723076923076923
282,1997-04-01,0.019230769230769232,-0.31230769230769234,0.5384615384615384,0.10553846153846155
283,1997-07-01,0.963076923076923,-0.06923076923076923,-0.053846153846153835,0.10884615384615384
284,1997-10-01,0.5961538461538461,0.62,0.09076923076923077,0.1066923076923077
285,1998-01-01,-0.21,-0.5884615384615384,0.6446153846153847,0.10715384615384616
286,1998-04-01,1.143846153846154,-0.1630769230769231,-0.15384615384615385,0.10176923076923076
287,1998-07-01,0.07846153846153844,-0.5523076923076923,0.1823076923076923,0.10315384615384615
288,1998-10-01,-0.8253846153846153,-0.9869230769230769,-0.10076923076923078,0.10646153846153847
289,1999-01-01,1.207857142857143,0.002857142857142828,-0.6628571428571429,0.0845
290,1999-04-01,0.2058333333333334,-0.8150000000000001,-0.32,0.09433333333333332
291,1999-07-01,0.2192307692307692,0.7038461538461538,0.18153846153846157,0.09238461538461538
292,1999-10-01,-0.25538461538461543,0.33384615384615385,-0.48230769230769227,0.09623076923076924
293,2000-01-01,1.2485714285714287,0.6464285714285715,-1.3657142857142859,0.09928571428571428
294,2000-04-01,0.23230769230769227,0.7200000000000002,-0.24000000000000002,0.10992307692307693
295,2000-07-01,-0.36769230769230765,0.06384615384615379,0.2715384615384615,0.11223076923076923
296,2000-10-01,-0.08769230769230775,-0.4276923076923077,1.09,0.12453846153846154
297,2001-01-01,-0.9546153846153846,-0.506923076923077,1.9769230769230768,0.1306153846153846
298,2001-04-01,-1.1084615384615384,0.44999999999999996,1.1353846153846154,0.11015384615384614
299,2001-07-01,0.5253846153846153,0.7276923076923077,-0.22615384615384612,0.082
300,2001-10-01,-1.320769230769231,-0.6492307692307692,0.7369230769230769,0.07392307692307692
301,2002-01-01,0.9676923076923077,0.8653846153846152,-0.41384615384615386,0.045538461538461535
302,2002-04-01,-0.03692307692307694,0.3261538461538462,0.583076923076923,0.03330769230769231
303,2002-07-01,-1.0653846153846154,0.5469230769230768,0.4330769230769231,0.03538461538461538
304,2002-10-01,-1.2961538461538462,-0.5946153846153845,0.07692307692307694,0.036538461538461534
305,2003-01-01,0.4623076923076923,0.1630769230769231,-0.29846153846153844,0.03023076923076923
306,2003-04-01,-0.05384615384615386,-0.002307692307692327,-0.28923076923076924,0.023692307692307693
307,2003-07-01,1.0707692307692307,0.5846153846153845,0.11461538461538459,0.02353846153846154
308,2003-10-01,0.2569230769230769,0.6153846153846154,0.036153846153846175,0.01823076923076923
