Date,Returns
2018-04-27,-1.2805239163485826
2018-05-04,2.464560502077086
2018-05-11,-0.08732732810734543
2018-05-18,0.9465327077546066
2018-05-25,-0.015033918269675983
2018-06-01,2.555604240228952
2018-06-08,-0.21285284347694092
2018-06-15,-0.8270506495433376
2018-06-22,-2.480973417318856
2018-06-29,1.6275994962958225
2018-07-06,1.5877935689340446
2018-07-13,2.125094433190686
2018-07-20,0.3057231886190011
2018-07-27,-0.6932894929278446
2018-08-03,1.5367388455003055
2018-08-10,-1.04030444367971
2018-08-17,1.5291694501037425
2018-08-24,2.4783467074712346
2018-08-31,-0.9884302465747838
2018-09-07,-0.5402902212944797
2018-09-14,0.19766516106320997
2018-09-21,-0.6355300119665338
2018-09-28,0.22453530344781222
2018-10-05,-5.810967405277098
2018-10-12,0.12548823286092897
